,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,0.024320812437473693,-0.000530899295102083,-0.004467587644777338,0.013863442950263177,0.08366703513203091,0.037316411069629477,0.009716265430756047,-0.019248120446658162,0.034268591967617265,0.051074018004974686,0.006662856198094251,0.17871886021527017,0.088530765808288,0.14778797682922812,-4.0389678347315804e-28,0.00023555012572937348,0.14778797682922817,-0.0029477508978312094,-0.0,-0.0075409516900843635,-0.0007990206288154123,-0.0,0.071306741508395,-0.00040244790792996407,-0.0013050109347677568,0.062398782430976685,-0.005652389793558806,0.0029931066656258996,0.026097160403127966,-0.030351662450497915,0.026037700816275763,-0.011841548005486783,0.5276718044957496,0.7407851935882126,0.2536582467892438
1,-0.019954342081570205,0.005374989030229371,0.009709851313826921,-0.031450009453754584,0.18831103641472763,0.02602802110450106,0.0008195114421493226,-0.4644699195916903,-0.1034643076058357,-0.042699821545016226,-0.004455115973127456,0.49471271286349944,0.24122830085082908,0.38461036191472014,4.1359030627651384e-25,0.018542045269830224,0.38461036191472003,0.03158470682182201,1.035379938102578e-30,0.009771904924113242,0.002906107591322288,1.833654813342037e-32,0.12625453503227516,0.004173080251161114,0.0024600996833521608,0.16826622684486897,-0.004605593708324324,0.012596673621576375,-0.05475386596505655,0.0007663147666330545,-0.05525471497852362,-0.03800906347952101,-0.20983767291557678,-0.16574931124003817,-0.10190490010605252
2,0.022706531530434993,-0.010028977715941911,0.0041322601038327154,0.01764278491396294,0.18869744499339397,0.017653179024775496,0.015557635483488754,0.8574947928713232,0.10857229025728349,0.0799910780617019,0.0074430303598995926,0.23464254386969946,0.1294395508507369,0.23259499683202908,0.0,0.004112638378593925,0.23259499683202908,0.02066043941687399,5.427363027920561e-28,0.017873965259396527,-0.001565027634895051,9.535050450480309e-30,0.006255380905647037,-0.0005004971602793736,0.005731310573552211,0.07439025802667261,0.0008008537503087143,0.010111653052593565,0.017703046259661348,-0.015039795560835203,0.021661326329727587,-0.009949466313531738,-0.06484543724294757,-0.12014202653362376,-0.05587229546477794
3,0.012942871787059015,-0.0011528345515419286,0.06062314940568834,-0.04478935987333005,-0.7149486023702218,-0.20753640251983446,-0.06339079419182922,0.05618622260027897,-0.010912709639422681,0.10112645566133052,0.005823754062994965,0.07589375796285389,0.06910252657396346,0.14852530494496644,-6.776263578034403e-21,-0.00134167158478987,0.1485253049449666,-0.009352393259651747,-3.473512337869159e-26,0.006654267164496215,0.0005770441184644768,-6.264017810641487e-28,-0.01222002918735519,-0.0036700665968752728,-0.0012876542483680493,0.027606773004406455,0.0023954550489180553,0.003467830744316652,0.03700144693320741,0.01653754302838517,0.03169807844362661,0.0533028850602883,-0.2835348837859909,0.020583999998377314,0.5294668140036287
4,0.11483252123794739,0.05128298378585777,-0.0010816790903597495,0.0580663923468982,0.5370858855846552,0.15066583298951455,0.06453660169040983,-0.0634046545824685,0.09343685034556466,0.22472426385369537,0.04591882368956092,-0.1459295659731069,-0.04883838857990744,-0.04667710796375453,0.0,0.0005927189638139339,-0.046677107963754745,-0.010719290774944865,1.4992648602523627e-24,-0.02521514887541186,-0.0019830513000042124,2.4447982744156987e-26,-0.06544622211904265,0.0018601175559046432,-0.0010884618424350533,-0.05508311450834663,-0.0004466139096260587,-0.002877350485228856,-0.019103814642168607,-0.030978374197310497,-0.018687779407601926,-0.05667604415953291,-0.4759261285208219,0.11948056581104272,0.56421026035123
5,0.15606752077986022,0.0007600460341811166,0.02119268935344261,0.11699693610018924,-0.12725906080498672,0.01795127667171459,-0.013944688184135311,-0.08925335858655246,0.08735615425095637,0.8011582894831497,0.17749416471843385,-0.00393249028214622,-0.0035148380243296244,0.017567457068558154,5.421010862427522e-20,-0.0010764064927725673,0.01756745706855818,-0.008051017719499003,-3.1019272970738538e-24,-0.009139313837820153,8.087817659519717e-05,-5.0510763761301386e-26,-0.03189847544248806,-0.0013975924331075986,0.0022876615146571696,-0.003247912473165698,0.01426678741415354,0.014206771766823027,0.10981463747334178,0.02164339127218885,0.09208506515092071,0.09936038933161896,-0.13301404986289245,0.17414652975167702,-0.41797434457817784
6,-0.02123964761443467,-0.0018393863053842233,-0.00019817214471152568,-0.04238247965915205,0.12995557246905604,0.0402302435563324,0.0233521319917105,-0.04879466055429536,-0.04217104286750355,-0.06945419721847351,-0.007072546715304791,0.06048767483847432,0.01271767979921885,-0.014711972555669592,-0.0,0.004536705672612992,-0.014711972555669589,0.007321447708183604,-4.499862532288471e-22,0.00866659234620455,0.0004298026984207278,-7.283874593154932e-24,0.021467239144806437,0.003017329510284768,0.034855547227701095,0.015934167861189428,0.010588465664468543,0.012240888807474967,0.5194248310640351,0.1823484019250276,0.514745909629393,0.5953139403392568,0.07885181857794221,-0.14049801204289034,0.12119285164925277
7,-0.02278198081607862,0.006954011609287221,-0.06193101356751592,-0.0069422262905098515,0.03312021649153546,0.10539912601608833,0.028457973327308206,-0.029670898995304656,-0.16135394372807085,0.43060684172907066,0.12168974435497229,0.09764179937787779,0.007603421935778313,-0.06916376429530016,0.0,0.0020712132944714877,-0.06916376429530016,0.019015802968713146,8.046812998915853e-21,0.01113372467372119,0.002216707765526203,1.3767387320179454e-22,0.13437148309721172,0.006454468310897117,-0.006522183776827257,0.03446656492651428,0.02062555536009438,0.022211032089430486,-0.13804961575048857,-0.0006542260413370622,-0.15375893769777327,-0.010898853319288452,0.5184085889855095,-0.5265365934406394,0.355921047766462
8,0.0834896631922746,0.015648967583286308,-0.00010015126826519102,0.16948824167845036,-0.07904012842068078,0.06909972848591138,0.014637482338294566,0.055853857051619986,0.10215570897401113,-0.05511304081598857,-0.018313782328544546,0.40434421509497726,0.03583895956480963,-0.36499969315956915,1.3877787807814457e-17,-0.023170256527852984,-0.3649996931595686,0.13604029837485385,2.371692252312041e-20,0.07526960945074426,0.009293851470004132,3.5982356646056704e-22,0.6284711152329794,0.023396073353191684,0.024054533224454992,0.13910975725754504,0.05039711903027886,0.05990601308082782,0.057264687919098625,-0.08688455898606082,0.062363549606926624,-0.09744474746515855,-0.16602855987280607,0.08055547574637814,0.004485885231054934
9,-0.06862773624567056,-0.0025684586111251392,-0.007183160844578445,-0.06366870914882827,0.03186039874241843,-0.016334619901498003,-0.016710094843829845,0.06319976514267278,-0.03749711551217008,0.004309247164453779,-0.012048278400845568,0.046591959429307314,0.0006527053547886219,-0.06182266781107452,-5.551115123125783e-17,-0.013813339836129701,-0.061822667811074435,0.0035664683373184797,9.486769009248164e-20,0.05348739617103744,-0.0013395512510876383,1.9587636905255695e-21,0.11050154784589494,0.0026756036369887863,-0.02882196786272112,0.024960410001224793,-0.011098822685016664,-0.006744029018061055,-0.36633342238554156,0.6456261080192938,-0.37783408453256606,0.4812657914053628,-0.09965508682565932,0.14576161417363823,-0.02730106878635505
